osmid,name,highway,oneway,length,from,to,lanes,service,access,maxspeed,ref,width,junction,bridge,tunnel,u,v,key
"373775815",Avenida Juan Cisternas,primary,"0",88.317999999999998,"368109980","989534880",,,,,,,,,,"989534880","368109980","0"
"373775815",Avenida Juan Cisternas,primary,"0",51.938000000000002,"989536323","989534880",,,,,,,,,,"989534880","989536323","0"
"142239875",Alberto Galán,residential,"0",57.445000000000000,"5420787406","989534880",,,,,,,,,,"989534880","5420787406","0"
"85361620",Mis Recuerdos,residential,"0",126.542000000000002,"989536485","989534881",,,,,,,,,,"989534881","989536485","0"
"778665894",Las Higueras Oriente,residential,"0",12.374000000000001,"6015894805","3752532640",,,,,,,,,,"3752532640","6015894805","0"
"792307029",,track,"0",241.707999999999970,"7407693826","3752532640",,,,,,,,,,"3752532640","7407693826","0"
"85361767",Carlos Lambert,residential,"0",41.287999999999997,"989536495","989534889",,,,,,,,,,"989534889","989536495","0"
"263693818",Larraín Alcalde,secondary,"0",8.760999999999999,"6558144264","989534889",,,,,,,,,,"989534889","6558144264","0"
"263693818",Larraín Alcalde,secondary,"0",69.616000000000000,"6558144277","989534889",,,,,,,,,,"989534889","6558144277","0"
"85361637",Gullermo Carter y Gallo,residential,"0",103.281000000000006,"989536271","989534892",,,,,,,,,,"989534892","989536271","0"
"172871254",Larraín Alcalde,tertiary,"0",65.251000000000005,"368109970","989534892",,,,,,,,,,"989534892","368109970","0"
"172871254",Larraín Alcalde,tertiary,"0",48.661999999999999,"989535827","989534892",,,,,,,,,,"989534892","989535827","0"
"684061852",,track,"0",114.783000000000001,"6408248004","6408247981",,,,,,,,,,"6408247981","6408248004","0"
"[137132785, 684061852]",Los Arrayanes,"['track', 'residential']","0",29.864000000000001,"1504204278","6408247981",,,,,,,,,,"6408247981","1504204278","0"
"684249152",,track,"0",334.687000000000012,"6410267308","6408247981",,,,,,,,,,"6408247981","6410267308","0"
"85361567",Las Perdices,living_street,"0",112.921000000000006,"989536500","989534895",,,,,,,,,,"989534895","989536500","0"
"[562294033, 450218550]",Larraín Alcalde,"['service', 'residential']","0",116.917999999999992,"4471408041","989534895",,,,,,,,,,"989534895","4471408041","0"
"562294033",Larraín Alcalde,residential,"0",212.578000000000003,"5420787633","989534895",,,,,,,,,,"989534895","5420787633","0"
"230170936",José Manuel Balmaceda,primary,"0",15.347000000000000,"989536769","989534897",,,,,,,,,,"989534897","989536769","0"
"262219598",Francisco de Aguirre,primary,"0",149.175000000000011,"989535461","989534897","2",,yes,,,,,,,"989534897","989535461","0"
"225572435",Francisco de Aguirre,primary,"0",92.980999999999995,"989536489","989534897",,,,,,,,,,"989534897","989536489","0"
"230170936",José Manuel Balmaceda,primary,"0",182.616000000000014,"989535014","989534897",,,,,,,,,,"989534897","989535014","0"
"684061852",,track,"0",28.785000000000000,"1504204284","6408247985",,,,,,,,,,"6408247985","1504204284","0"
"684061852",,track,"0",109.667000000000002,"6408248013","6408247985",,,,,,,,,,"6408247985","6408248013","0"
"684061853",,track,"0",67.147000000000006,"6408247991","6408247985",,,,,,,,,,"6408247985","6408247991","0"
"497443648",Avenida Gabriel González Videla,primary,"0",35.478999999999999,"6296270146","989534902",,,,,,,,,,"989534902","6296270146","0"
"497443648",Avenida Gabriel González Videla,primary,"0",85.536000000000001,"368109883","989534902",,,,,,,,,,"989534902","368109883","0"
"85361651",Los Olivos,residential,"0",133.032999999999987,"989535880","989534902",,,,,,,,,,"989534902","989535880","0"
"684061853",,track,"0",114.010999999999996,"6408247992","6408247991",,,,,,,,,,"6408247991","6408247992","0"
"684061854",,track,"0",114.229999999999990,"6408248000","6408247991",,,,,,,,,,"6408247991","6408248000","0"
"85361275",Héctor Vigorena,residential,"0",8.490000000000000,"4447364026","989534905",,,,,,,,,,"989534905","4447364026","0"
"85361618",Francisco Cornely,residential,"0",48.478000000000002,"989535290","989534905",,,,,,,,,,"989534905","989535290","0"
"[85361618, 85361403]","['Francisco Cornely', 'Walter Vudlar']",residential,"0",67.841999999999999,"989536420","989534905",,,,,,,,,,"989534905","989536420","0"
"561669526",Reinaldo Boltz,residential,"0",94.087999999999994,"989536731","989534906",,,,,,,,,,"989534906","989536731","0"
"85361378",Gonzalez,residential,"0",58.774000000000001,"989536114","989534906",,,,,,,,,,"989534906","989536114","0"
"85361378",Gonzalez,residential,"0",53.207999999999998,"989535882","989534906",,,,,,,,,,"989534906","989535882","0"
"372826474",Cristóbal Colón,residential,"0",97.515000000000001,"991537388","989534907",,,,,,,,,,"989534907","991537388","0"
"85361226",Los Coihues,residential,"0",34.164999999999999,"5420787633","989534910",,,,,,,,,,"989534910","5420787633","0"
"172871254",Larraín Alcalde,tertiary,"0",15.849000000000000,"989535827","989534910",,,,,,,,,,"989534910","989535827","0"
"172871254",Larraín Alcalde,tertiary,"0",31.721000000000000,"989536497","989534910",,,,,,,,,,"989534910","989536497","0"
"684061852",,track,"0",30.146000000000001,"6408248013","6408248002",,,,,,,,,,"6408248002","6408248013","0"
"684061852",,track,"0",66.989999999999995,"6408248008","6408248002",,,,,,,,,,"6408248002","6408248008","0"
"684061855",,track,"0",35.932000000000002,"1504204313","6408248002",,,,,,,,,,"6408248002","1504204313","0"
"137132769",Camino El Milagro,residential,"0",38.136000000000003,"1504204266","6408248003",,,,,,,,,,"6408248003","1504204266","0"
"137132769",Camino El Milagro,residential,"0",14.756000000000000,"1504204417","6408248003",,,,,,,,,,"6408248003","1504204417","0"
"684061856",,track,"0",36.814000000000000,"6408248004","6408248003",,,,,,,,,,"6408248003","6408248004","0"
"684061852",,track,"0",35.871000000000002,"6408248008","6408248004",,,,,,,,,,"6408248004","6408248008","0"
"684061857",,track,"0",129.094999999999999,"6408248007","6408248004",,,,,,,,,,"6408248004","6408248007","0"
"85361483",Francisco de la Lastra,living_street,"0",9.827000000000000,"989535483","989534917",,,,,,,,,,"989534917","989535483","0"
"684061858",,track,"0",22.196000000000002,"1504204505","6408248008",,,,,,,,,,"6408248008","1504204505","0"
"85361740",Benavente,secondary,"0",37.024000000000001,"989535344","989534921",,,,,,,,,,"989534921","989535344","0"
"230170942",Huanhualí,secondary,"0",42.951999999999998,"2693312581","989534921",,,,,,,,,,"989534921","2693312581","0"
"263698249",Huanhualí,secondary,"0",7.481000000000000,"2693312577","989534921",,,,,,,,,,"989534921","2693312577","0"
"85361200",Seminario,tertiary,"0",96.899000000000001,"989536617","989534922","2",,,,,,,,,"989534922","989536617","0"
"85361642",Antonio Varas,residential,"0",47.460999999999999,"989535164","989534922",,,,,,,,,,"989534922","989535164","0"
"137132711",San Andrés,residential,"0",44.140999999999998,"5269102598","2498894539",,,,,,,,,,"2498894539","5269102598","0"
"137132711",San Andrés,residential,"0",13.146000000000001,"1504204393","2498894539",,,,,,,,,,"2498894539","1504204393","0"
"[545148435, 242410540]",San Andrés Poniente,residential,"0",66.784999999999997,"5269102595","2498894539",,,,,,,,,,"2498894539","5269102595","0"
"137132769",Camino El Milagro,residential,"0",57.844000000000001,"1504204313","6408248009",,,,,,,,,,"6408248009","1504204313","0"
"137132769",Camino El Milagro,residential,"0",24.626999999999999,"1504204407","6408248009",,,,,,,,,,"6408248009","1504204407","0"
"684061859",,track,"0",16.666000000000000,"6408248013","6408248009",,,,,,,,,,"6408248009","6408248013","0"
"85361477",Camilo Herníquez,residential,"0",60.750999999999998,"989536128","989534925",,,,,,,,,,"989534925","989536128","0"
"85361477",Camilo Herníquez,residential,"0",44.831000000000003,"989535348","989534925",,,,,,,,,,"989534925","989535348","0"
"85361519",Aníbal Pinto,residential,"0",90.401000000000010,"989535306","989534925",,,,,,,,,,"989534925","989535306","0"
"175519523",Tala,residential,"0",56.906999999999996,"2498894581","2498894542",,,,,,,,,,"2498894542","2498894581","0"
"242410550",Lagar,residential,"0",29.940999999999999,"2498894546","2498894542",,,,,,,,,,"2498894542","2498894546","0"
"[175519523, 654519070]","['Tala', 'Dulzura']",residential,"0",111.485999999999990,"3061243902","2498894542",,,,,,,,,,"2498894542","3061243902","0"
"137132806",Santo Tomás de Aquino,residential,"0",9.320000000000000,"2365803589","2498894543",,,,,,,,,,"2498894543","2365803589","0"
"137132806",Santo Tomás de Aquino,residential,"0",23.004999999999999,"5420971807","2498894543",,,,,,,,,,"2498894543","5420971807","0"
"242410542",Antonio Gana,residential,"0",103.000000000000000,"2498894565","2498894543",,,,,,,,,,"2498894543","2498894565","0"
"85361090",Las Encinas,residential,"0",43.189999999999998,"989536713","989534928",,,,,,,,,,"989534928","989536713","0"
"85361090",Las Encinas,residential,"0",37.817000000000000,"989535497","989534928",,,,,,,,,,"989534928","989535497","0"
"85361704",Las Bervenas,living_street,"0",30.277999999999999,"989535913","989534928",,,,,,,,,,"989534928","989535913","0"
"242410547",Los Lúcumos,tertiary,"0",12.352000000000000,"2498894550","2498894545",,,,,,,,,,"2498894545","2498894550","0"
"242410547",Los Lúcumos,tertiary,"0",54.539000000000001,"2498894582","2498894545",,,,,,,,,,"2498894545","2498894582","0"
"524548769",Avenida Gabriela Mistral,residential,"0",66.629000000000005,"2365803517","2498894545",,,,,,,,,,"2498894545","2365803517","0"
"655128867",Avenida Gabriela Mistral,tertiary,"0",11.961000000000000,"2365803509","2498894545",,,,,,,,,,"2498894545","2365803509","0"
"242410546",Antonio Gana,residential,"0",80.109999999999999,"2498894565","2498894544",,,,,,,,,,"2498894544","2498894565","0"
"227946914",Pasaje Pintor José Perotti,living_street,"0",3.333000000000000,"5940196104","2498894547",,,,,,,,,,"2498894547","5940196104","0"
"446825967",Pintor José Perotti,living_street,"0",43.595999999999997,"2365803538","2498894547",,,,,,,,,,"2498894547","2365803538","0"
"227946914",Pasaje Pintor José Perotti,living_street,"0",41.132999999999996,"5940196107","2498894547",,,,,,,,,,"2498894547","5940196107","0"
"242410538",Las Parras,residential,"0",125.269999999999996,"2955258748","2498894548",,,,,,,,,,"2498894548","2955258748","0"
"242410544",Los Copados,living_street,"0",52.945999999999998,"2955258751","2498894548",,,,,,,,,,"2498894548","2955258751","0"
"[242410538, 137133262]","['Las Parras', 'Avenida Gabriela Mistral']",residential,"0",179.964999999999975,"2365803509","2498894548",,,,,,,,,,"2498894548","2365803509","0"
"137133435",Alberto Arenas,tertiary,"0",45.703000000000003,"2365803524","2498894549",,,,,,,,,,"2498894549","2365803524","0"
"137133435",Alberto Arenas,tertiary,"0",121.465000000000003,"1504211811","2498894549",,,,,,,,,,"2498894549","1504211811","0"
"242410541",Pasaje Rebeca Matte,living_street,"0",95.449999999999989,"5940195937","2498894549",,,,,,,,,,"2498894549","5940195937","0"
"85361726",Pasaje Los Almendros,living_street,"0",34.499000000000002,"5941617548","989534934",,,,,,,,,,"989534934","5941617548","0"
"242378863",Larraín Alcalde,tertiary,"0",19.786000000000001,"5941617539","989534934",,,,,,,,,,"989534934","5941617539","0"
"670247914",Larraín Alcalde,tertiary,"0",10.928000000000001,"5420971627","989534934",,,,,,,,,,"989534934","5420971627","0"
"655128868",Avenida Gabriela Mistral,tertiary,"0",11.487000000000000,"2365803549","2498894550",,,,,,,,,,"2498894550","2365803549","0"
"612142156",Avenida Gabriela Mistral,residential,"0",238.386000000000024,"5794967552","2498894550",,,,,,,,,,"2498894550","5794967552","0"
"32709899",Mariano Latorre Court,residential,"0",26.791000000000000,"5940195938","2498894552",,,,,,,,,,"2498894552","5940195938","0"
"32709899",Mariano Latorre Court,residential,"0",52.741000000000000,"1504211822","2498894552",,,,,,,,,,"2498894552","1504211822","0"
"242410541",Pasaje Rebeca Matte,living_street,"0",1.910000000000000,"5940195935","2498894552",,,,,,,,,,"2498894552","5940195935","0"
"242410537",Celinda,living_street,"0",53.847999999999999,"2955258758","2498894554",,,,,,,,,,"2498894554","2955258758","0"
"242410538",Las Parras,residential,"0",55.588999999999999,"2955258748","2498894554",,,,,,,,,,"2498894554","2955258748","0"
"242410538",Las Parras,residential,"0",120.174999999999997,"2955258755","2498894554",,,,,,,,,,"2498894554","2955258755","0"
"137049209",Pasaje El Atardecer,living_street,"0",56.945000000000000,"1503426561","2614172379",,,,,,,,,,"2614172379","1503426561","0"
"137049159",Augusto D'Almar,residential,"0",69.750000000000000,"1503431739","2614172380",,,,,,,,,,"2614172380","1503431739","0"
"137049159",Augusto D'Almar,residential,"0",67.147000000000006,"1503431802","2614172380",,,,,,,,,,"2614172380","1503431802","0"
"255737135",Fernando Santivan,living_street,"0",39.713000000000001,"2614172387","2614172380",,,,,,,,,,"2614172380","2614172387","0"
"137132711",San Andrés,residential,"0",40.545999999999999,"2498894569","2498894557",,,,,,,,,,"2498894557","2498894569","0"
"137132711",San Andrés,residential,"0",47.509999999999998,"1504209095","2498894557",,,,,,,,,,"2498894557","1504209095","0"
"242410545",San Andrés Oriente,residential,"0",9.771000000000001,"5269102594","2498894557",,,,,,,,,,"2498894557","5269102594","0"
"85361287",Simón González,residential,"0",93.125000000000000,"989535927","989534939",,,,,,,,,,"989534939","989535927","0"
"172871254",Larraín Alcalde,tertiary,"0",52.752000000000002,"368109836","989534939",,,,,,,,,,"989534939","368109836","0"
"85361641",Mercedes Moya,residential,"0",44.018999999999998,"989536097","989534941",,,,,,,,,,"989534941","989536097","0"
"561670951",Gregorio Bustamente,residential,"0",14.930000000000000,"6453423724","989534941","2",,,,,,,,,"989534941","6453423724","0"
"137132766",San Francisco,residential,"0",162.242999999999995,"1504204492","2498894560",,,,,,,,,,"2498894560","1504204492","0"
"85361388",Los Limones,living_street,"0",72.984999999999999,"989536562","989534943",,,,,,,,,,"989534943","989536562","0"
"85361751",Pasaje El Palqui,living_street,"0",48.338999999999999,"3651028960","989534943",,,,,,,,,,"989534943","3651028960","0"
"[672395171, 85361751]",Pasaje El Palqui,living_street,"0",52.576000000000001,"6296542867","989534943",,,,,,,,,,"989534943","6296542867","0"
"497274637",Castro,secondary,"0",53.436000000000000,"989536237","989534944",,,,,,,,,,"989534944","989536237","0"
"507223097",Castro,secondary,"0",76.019999999999996,"361199275","989534944",,,,,,,,,,"989534944","361199275","0"
"255737131",Fernando Santivan,living_street,"0",46.754000000000005,"2614172407","2614172387",,,,,,,,,,"2614172387","2614172407","0"
"255737135",Fernando Santivan,living_street,"0",47.237000000000002,"2614172396","2614172387",,,,,,,,,,"2614172387","2614172396","0"
"85361337",Ernesto Peñafiel,residential,"0",44.378000000000000,"989534975","989534948",,,,,,,,,,"989534948","989534975","0"
"85361337",Ernesto Peñafiel,residential,"0",45.091000000000001,"5420787360","989534948",,,,,,,,,,"989534948","5420787360","0"
"[85361434, 85361597]",Teniente Merino,residential,"0",119.275000000000006,"989535972","989534948",,,,,,,,,,"989534948","989535972","0"
"242410546",Antonio Gana,residential,"0",52.609999999999999,"2365803559","2498894565",,,,,,,,,,"2498894565","2365803559","0"
"137132722",San Esteban,residential,"0",165.366999999999990,"1504204661","2498894564",,,,,,,,,,"2498894564","1504204661","0"
"242410536",Pintor Marcial Plaza,living_street,"0",38.909999999999997,"2498894576","2498894566",,,,,,,,,,"2498894566","2498894576","0"
"446825969",Pintora Ana Cortes,residential,"0",44.590000000000003,"913630591","2498894566",,,,,,,,,,"2498894566","913630591","0"
"446825969",Pintora Ana Cortes,residential,"0",63.822000000000003,"2365803538","2498894566",,,,,,,,,,"2498894566","2365803538","0"
"242410535",Corazón de Jesús,residential,"0",44.018000000000001,"2498894569","2498894568",,,,,,,,,,"2498894568","2498894569","0"
"242410535",Corazón de Jesús,residential,"0",90.281999999999996,"2498894579","2498894568",,,,,,,,,,"2498894568","2498894579","0"
"242410543",Corazón de Jesús,residential,"0",88.473000000000013,"2498894579","2498894568",,,,,,,,,,"2498894568","2498894579","1"
"137132711",San Andrés,residential,"0",16.728000000000002,"1504204596","2498894569",,,,,,,,,,"2498894569","1504204596","0"
"137050053",Ángel Cruchaga,living_street,"0",31.899000000000001,"2614172407","2614172396",,,,,,,,,,"2614172396","2614172407","0"
"137050053",Ángel Cruchaga,living_street,"0",120.028000000000020,"1503431739","2614172396",,,,,,,,,,"2614172396","1503431739","0"
"227946913",Avenida Gabriela Mistral,residential,"0",7.462000000000000,"5940195984","2498894572",,,,,,,,,,"2498894572","5940195984","0"
"227946913",Avenida Gabriela Mistral,residential,"0",45.070000000000000,"913630463","2498894572",,,,,,,,,,"2498894572","913630463","0"
"446825970",Pasaje Pintor Manuel Thomson,living_street,"0",43.151000000000003,"5940195981","2498894572",,,,,,,,,,"2498894572","5940195981","0"
"242410548",Pasaje Pintor Marcial Plaza,living_street,"0",3.138000000000000,"5940196117","2498894576",,,,,,,,,,"2498894576","5940196117","0"
"242410548",Pasaje Pintor Marcial Plaza,living_street,"0",23.631000000000000,"5940196118","2498894576",,,,,,,,,,"2498894576","5940196118","0"
"85361576",Los Arrayanes,tertiary,"0",35.813000000000002,"989535129","989534961",,,,,,,,,,"989534961","989535129","0"
"85361676",Los Alerces,living_street,"0",45.207000000000001,"989536589","989534961",,,,,,,,,,"989534961","989536589","0"
"85361676",Los Alerces,living_street,"0",37.323000000000000,"989536356","989534961",,,,,,,,,,"989534961","989536356","0"
"85361420",Manuel Antonio Matta,tertiary,"0",84.700000000000003,"5821467821","989534963",,,,,,,,,,"989534963","5821467821","0"
"85361420",Manuel Antonio Matta,tertiary,"0",129.885999999999996,"989536598","989534963",,,,,,,,,,"989534963","989536598","0"
"85361611",Tomás Whittle,residential,"0",12.457000000000001,"6182596113","989534964",,,,,,,,,,"989534964","6182596113","0"
"262219598",Francisco de Aguirre,primary,"0",75.472999999999999,"5420871161","989534964","2",,yes,,,,,,,"989534964","5420871161","0"
"242410543",Corazón de Jesús,residential,"0",49.369999999999997,"1504204264","2498894579",,,,,,,,,,"2498894579","1504204264","0"
"242410544",Los Copados,living_street,"0",53.372999999999998,"2955258749","2498894582",,,,,,,,,,"2498894582","2955258749","0"
"242410547",Los Lúcumos,tertiary,"0",107.438999999999993,"2955258747","2498894582",,,,,,,,,,"2498894582","2955258747","0"
"137050053",Ángel Cruchaga,living_street,"0",119.600000000000009,"1503431802","2614172407",,,,,,,,,,"2614172407","1503431802","0"
"230170942",Huanhualí,secondary,"0",75.902000000000001,"297117644","989534968",,,,,,,,,,"989534968","297117644","0"
"85361455",John F. Kennedy,residential,"0",57.994000000000000,"989536600","989534968",,,,,,,,,,"989534968","989536600","0"
"230170942",Huanhualí,secondary,"0",73.298000000000002,"2693312581","989534968",,,,,,,,,,"989534968","2693312581","0"
"137132785",Los Arrayanes,residential,"0",64.010000000000005,"4762558439","2498894581",,,,,,,,,,"2498894581","4762558439","0"
"137132785",Los Arrayanes,residential,"0",51.704999999999998,"4413339821","2498894581",,,,,,,,,,"2498894581","4413339821","0"
"242410537",Celinda,living_street,"0",52.820999999999998,"2955258756","2498894587",,,,,,,,,,"2498894587","2955258756","0"
"242410547",Los Lúcumos,tertiary,"0",55.113999999999997,"2955258747","2498894587",,,,,,,,,,"2498894587","2955258747","0"
"242410547",Los Lúcumos,tertiary,"0",117.941999999999993,"2955258754","2498894587",,,,,,,,,,"2498894587","2955258754","0"
"242410549",,service,"0",67.105000000000004,"5420971718","2498894588",,,,,,,,,,"2498894588","5420971718","0"
"85361686",Pasaje Los Cerezos,living_street,"0",17.341000000000001,"5941617505","989534974",,,,,,,,,,"989534974","5941617505","0"
"85361686",Pasaje Los Cerezos,living_street,"0",134.372999999999990,"989535103","989534974",,,,,,,,,,"989534974","989535103","0"
"92903753",Los Lúcumos,tertiary,"0",49.656999999999996,"989535838","989534974","2",,,,,,,,,"989534974","989535838","0"
"92903753",Los Lúcumos,tertiary,"0",44.783000000000001,"368109815","989534974","2",,,,,,,,,"989534974","368109815","0"
"85361122",Nicolás Marambio,living_street,"0",77.052000000000007,"989535972","989534975",,,,,,,,,,"989534975","989535972","0"
"85361337",Ernesto Peñafiel,residential,"0",47.976999999999997,"368109872","989534975",,,,,,,,,,"989534975","368109872","0"
"85361398",El Mañio,living_street,"0",55.569000000000003,"989535864","989534976",,,,,,,,,,"989534976","989535864","0"
"85361682",Los Crisantemos,residential,"0",42.853999999999999,"989536488","989534976",,,,,,,,,,"989534976","989536488","0"
"85361682",Los Crisantemos,residential,"0",43.008000000000003,"1556870096","989534976",,,,,,,,,,"989534976","1556870096","0"
"85361631",Ricardo Risopatrón,living_street,"0",39.167000000000002,"989536603","989534977",,,,,,,,,,"989534977","989536603","0"
"32709893",Avenida Estadio,residential,"0",53.825000000000003,"3651029027","989534989",,,,,,,,,,"989534989","3651029027","0"
"151253081",Los Lúcumos,residential,"0",62.204999999999998,"1640718327","989534989",,,,,,,,,,"989534989","1640718327","0"
"85361452",Juan Vergara,living_street,"0",44.399999999999999,"989535414","989534991",,,,,,,,,,"989534991","989535414","0"
"85361488",Jorge Montt,tertiary,"0",10.507000000000000,"989535648","989534991","2",,,,,,,,,"989534991","989535648","0"
"255737130",Pasaje El Atardecer,living_street,"0",18.032999999999998,"2614172434","2614172433",,,,,,,,,,"2614172433","2614172434","0"
"255737136",Pasaje El Atardecer,living_street,"0",18.600999999999999,"2614172447","2614172434",,,,,,,,,,"2614172434","2614172447","0"
"255737136",Pasaje El Atardecer,living_street,"0",35.466999999999999,"1503426573","2614172434",,,,,,,,,,"2614172434","1503426573","0"
"85361723",Marcela Paz,residential,"0",69.058000000000007,"989535990","989534995",,,,,,,,,,"989534995","989535990","0"
"557050861",Marcela Paz,residential,"0",31.262000000000004,"989534995","5372770640",,,,,,,,,,"989534995","5372770640","2"
"557050861",Marcela Paz,residential,"0",30.177000000000000,"5372770640","989534995",,,,,,,,,,"989534995","5372770640","1"
"85361113",Los Calicantos,residential,"0",48.128000000000000,"989536341","989534993",,,,,,,,,,"989534993","989536341","0"
"85361113",Los Calicantos,residential,"0",24.882000000000001,"989535575","989534993",,,,,,,,,,"989534993","989535575","0"
"92903753",Los Lúcumos,tertiary,"0",120.950999999999993,"368109891","989534993","2",,,,,,,,,"989534993","368109891","0"
"[85361124, 721746375]",Aníbal Pinto,"['residential', 'living_street']","0",143.864999999999981,"989535245","989534996",,,,,,,,,,"989534996","989535245","0"
"85361124",Aníbal Pinto,residential,"0",329.174000000000035,"989535747","989534996",,,,,,,,,,"989534996","989535747","0"
"671759606",Las Lomas,living_street,"0",77.450000000000003,"989535629","989535002",,,,,,,,,,"989535002","989535629","0"
"671759607",Las Lomas,living_street,"0",92.370000000000005,"4103695332","989535002",,,,,,,,,,"989535002","4103695332","0"
"85361774",,service,"0",144.244000000000000,"6290531145","989535002",,,,,,,,,,"989535002","6290531145","0"
"85361145",Los Ulmos,living_street,"0",29.376999999999999,"989535237","989535004",,,,,,,,,,"989535004","989535237","0"
"85361169",José Alfonso Cavada,living_street,"0",54.694000000000003,"989535799","989535007",,,,,,,,,,"989535007","989535799","0"
"91010853",Lautaro,tertiary,"0",136.647999999999996,"989536405","989535009",,,,,,,,,,"989535009","989536405","0"
"587044090",Benavente,tertiary,"0",15.635000000000000,"989536056","989535009",,,,,,,,,,"989535009","989536056","0"
"587044090",Benavente,tertiary,"0",133.645000000000010,"367837660","989535009",,,,,,,,,,"989535009","367837660","0"
"230170936",José Manuel Balmaceda,primary,"0",51.999000000000002,"5443986575","989535014",,,,,,,,,,"989535014","5443986575","0"
"561648910",Juan de Dios Pení,tertiary,"0",152.133000000000010,"989535739","989535014",,,,,,,,,,"989535014","989535739","0"
"587044092",Juan de Dios Pení,secondary,"0",193.766000000000020,"365157983","989535014",,,,,,,,,,"989535014","365157983","0"
"85361604",Las Mesetas,residential,"0",50.097999999999999,"989535910","989535017",,,,,,,,,,"989535017","989535910","0"
"85361604",Las Mesetas,residential,"0",47.659999999999997,"2498621310","989535017",,,,,,,,,,"989535017","2498621310","0"
"137133263",Aníbal Pinto,residential,"0",44.884999999999998,"1504210383","989535017",,,,,,,,,,"989535017","1504210383","0"
"85361296",Aníbal Pinto,residential,"0",140.094999999999999,"989535400","989535017",,,,,,,,,,"989535017","989535400","0"
"172871254",Larraín Alcalde,tertiary,"0",75.244000000000000,"989535323","989535021",,,,,,,,,,"989535021","989535323","0"
"85361487",Guillermo Wheelwright,living_street,"0",55.817000000000000,"989536014","989535023",,,,,,,,,,"989535023","989536014","0"
"561669523",Alfredo Berndt,tertiary,"0",38.210999999999999,"989536197","989535023","2",,,,,,,,,"989535023","989536197","0"
"561669523",Alfredo Berndt,tertiary,"0",4.568000000000000,"989535605","989535023","2",,,,,,,,,"989535023","989535605","0"
"85361553",Marcial Martínez,residential,"0",41.545000000000002,"989536645","989535025",,,,,,,,,,"989535025","989536645","0"
"242378847",Avenida Gabriel González Videla,primary,"0",10.465999999999999,"989536247","989535025",,,,,,,,,,"989535025","989536247","0"
"242378847",Avenida Gabriel González Videla,primary,"0",47.926000000000002,"5788479753","989535025",,,,,,,,,,"989535025","5788479753","0"
"255737129",Eric Roig,living_street,"0",82.816000000000003,"2614172522","2614172472",,,,,,,,,,"2614172472","2614172522","0"
"372246958",El Santuario,tertiary,"0",54.848999999999997,"1503426683","2614172472",,,,,,,,,,"2614172472","1503426683","0"
"372246958",El Santuario,tertiary,"0",37.366999999999997,"4413339813","2614172472",,,,,,,,,,"2614172472","4413339813","0"
"263703768",Vicuña,tertiary,"0",85.692999999999998,"5268866008","989535033",,,,,,,,,,"989535033","5268866008","0"
"557989986",,steps,"0",38.542000000000002,"5380709892","989535033",,,,,,,,,,"989535033","5380709892","0"
"85361730",Las Casas,residential,"0",110.164999999999992,"989535853","989535033",,,,,,,,,,"989535033","989535853","0"
"263703768",Vicuña,tertiary,"0",65.927999999999997,"989535459","989535033",,,,,,,,,,"989535033","989535459","0"
"85361239",Camino Tololo,living_street,"0",45.396000000000001,"6777960959","989535037",,,,,,,,,,"989535037","6777960959","0"
"85361266",Marcial Martínez,residential,"0",41.070999999999998,"989536662","989535039",,,,,,,,,,"989535039","989536662","0"
"85361266",Marcial Martínez,residential,"0",151.598999999999990,"989535039","989536645",,,,,,,,,,"989535039","989536645","2"
"85361266",Marcial Martínez,residential,"0",140.354000000000013,"989536645","989535039",,,,,,,,,,"989535039","989536645","1"
"100549570",Gregorio Cordovez,tertiary,"0",16.629000000000001,"3736265353","989535044",,,,,,,,,,"989535044","3736265353","0"
"100549571",Gregorio Cordovez,tertiary,"0",74.456000000000003,"7137422165","989535044",,,,,,,,,,"989535044","7137422165","0"
"242267616",Cienfuegos,secondary,"0",77.810000000000002,"6376577416","989535044",,,,,,,,,,"989535044","6376577416","0"
"529138612",Cienfuegos,secondary,"0",65.713999999999999,"5380709892","989535044",,,,,,,,,,"989535044","5380709892","0"
"49891271",Presidente José Manuel Balmaceda,primary,"0",23.853000000000002,"3952853893","989535051","2",,,,,,,,,"989535051","3952853893","0"
"85361102",Las Lomas,residential,"0",138.632000000000005,"989535629","989535051",,,,,,,,,,"989535051","989535629","0"
"49891271",Presidente José Manuel Balmaceda,primary,"0",90.763000000000005,"5420971626","989535053","2",,,,,,,,,"989535053","5420971626","0"
"85361484",Reinaldo Boltz,living_street,"0",83.125000000000000,"989535943","989535058",,,,,,,,,,"989535058","989535943","0"
"85361817",Francisco Bascuñán G.,residential,"0",46.793999999999997,"989536381","989535058",,,,,,,,,,"989535058","989536381","0"
"325445283",José Manuel Balmaceda,unclassified,"0",138.330999999999989,"989535701","989535059",,,,,,,,,,"989535059","989535701","0"
"325445284",José Manuel Balmaceda,residential,"0",65.162999999999997,"5268865364","989535059",,,,,,,,,,"989535059","5268865364","0"
"610942764",Diego de Almagro,tertiary,"0",128.405000000000001,"989536055","989535059",,,,,,,,,,"989535059","989536055","0"
"610942764",Diego de Almagro,tertiary,"0",137.826999999999998,"989536385","989535059",,,,,,,,,,"989535059","989536385","0"
"85361683",Lautaro,residential,"0",122.900999999999996,"989536056","989535066",,,,,,,,,,"989535066","989536056","0"
